zipcode,ZipState,PctUrban,TotPop10,MedianAge,pctBlackAlone,pctAsianAlone,pctHispanicAlone,MedianHHInc,college_plus,unempRate,HHSize,weight
81523,Colorado,0,763,50.4,4.6,0,5.3,50517,36.2,0,2.1,0.960891932
81524,Colorado,0,2300,42.8,0,0,9.4,76391,18.9,3.7,2.77,0.828077835
81525,Colorado,0,871,37.1,0,0,3,72841,22.1,3.5,2.48,0.772989069
81526,Colorado,60.3,5321,49.5,1.1,1.5,9.7,55817,26.8,4.3,2.2,1.008016842
81527,Colorado,0,2073,42.7,0,0,8.2,51458,24.3,6.6,2.78,0.817132561
81601,Colorado,75,15442,34.7,0.7,0.7,30.6,63375,31.1,4.7,2.69,1.212940007
81610,Colorado,0,446,30.8,0,0,11,41705,17,4.8,2.49,0.895020604
81611,Colorado,77.7,9921,45.5,0.9,1.6,7.1,66847,62.4,4.4,2.15,0.956208036
81621,Colorado,79.3,5914,35,0,2.1,28.1,73770,46.6,8.5,2.91,1.01661281
81623,Colorado,68.2,15235,36.5,0.1,1,30.1,62413,41.6,7.5,2.85,1.07494016
81624,Colorado,0,1537,46.7,1.5,1,8.2,54853,14.3,6.4,2.2,0.755067796
81625,Colorado,77.6,12921,36.2,0.4,0.9,14.3,51139,14.5,5.3,2.53,1.144523091
81630,Colorado,0,979,42.5,0,0,6.5,62708,11.5,6.6,2.52,0.746943646
81632,Colorado,89.1,10276,32.8,0.3,1.1,33.5,75776,49.1,2.4,2.77,1.331896235
81635,Colorado,85.1,5957,34.9,0,0.3,19.1,67375,18.2,4.3,2.69,1.186155026
81637,Colorado,77.2,7721,31.7,0,0,45.3,79081,23.4,5.6,3.43,1.333906466
81638,Colorado,0,112,56,0,0,16.1,55735,9.4,0,2.01,0.965779372
81639,Colorado,0,2463,40.8,0,0,11.9,54973,18.2,4.5,2.37,0.835971766
81640,Colorado,0,249,40.2,0,0,14.7,44500,10.9,4.2,3.45,1.06345598
81641,Colorado,0,3834,40.9,0,0,10.7,52155,19.7,1.3,2.2,0.920735743
81643,Colorado,0,793,48.2,0,0,2.7,51477,25.2,6.4,2.45,0.761407118
81647,Colorado,76.7,7104,33.1,0.3,0.2,32.6,68378,21.1,8.5,2.93,1.09117705
81648,Colorado,0,2808,32.1,0.2,0,6.7,68603,22.9,3.1,2.35,0.793637733
81650,Colorado,80.6,13006,33.3,1.2,0.6,27.3,56165,12.7,4.8,2.72,1.283339191
81652,Colorado,60.5,4904,34.3,0,1.5,22.9,54076,16.2,6.8,2.78,1.081224003
81654,Colorado,44.1,1391,43.1,0,0,11.6,59152,49.9,1.5,2.16,1.008102351
81657,Colorado,89,5581,43.4,0,2.7,3,70787,65,4.6,2.02,0.913392161
82001,Wyoming,99.2,35484,33.5,3.2,1.7,14.8,47789,22.4,3.7,2.34,1.319579472
82007,Wyoming,92.8,19096,33.6,4.4,0.4,16.3,43000,12.7,4.2,2.49,1.379322813
82009,Wyoming,63.9,31703,41.5,1,0.6,10,76313,32.8,2.4,2.55,1.059915715
82050,Wyoming,0,401,48.7,0,0,16.2,30739,4.3,22.4,1.99,0.486583688
82053,Wyoming,0,1524,41.4,0,0,2.6,87266,19.6,0.4,2.98,0.894052885
82054,Wyoming,0,920,46.5,0,0,17.3,40536,17.2,13.4,2.37,0.673727905
82070,Wyoming,85.5,19766,27.4,1,2.2,8.7,50036,45.8,2.7,2.3,1.171149076
82072,Wyoming,96.5,15533,25.6,1,4,9,34258,52.3,3.4,2.16,1.266635391
82082,Wyoming,0,1606,40.8,0.1,0.1,6.5,49821,24.4,1.9,2.52,0.93556137
82083,Wyoming,0,373,37.3,6.4,0,12.4,54286,23.7,0,2.83,1.125016071
82190,Wyoming,0,369,48.9,1.8,0,2.8,82071,70.1,0,1.66,0.712300987
82201,Wyoming,55.4,6467,47.8,0,0,7,45691,21,1,2.29,1.18218907
82210,Wyoming,0,399,45.5,0,0,1.5,53750,36.1,0,3.09,1.029744619
82212,Wyoming,0,474,50.7,0,0,0,44688,14.7,0,1.99,0.923124175
82213,Wyoming,0,513,51.3,0,0,0.9,43750,12.7,1.1,2.42,0.97043788
82214,Wyoming,0,1302,49.7,0.1,0.3,9.4,41667,11.1,1.9,2.42,1.001883477
82215,Wyoming,0,132,52.7,0,0,1.6,52857,15.5,7.2,2.05,0.687767498
82217,Wyoming,0,107,43.4,0,0,1.3,22000,30.5,0,2.39,1.185500513
82221,Wyoming,0,635,24.9,0.4,0,2.2,27650,16.3,1.1,2.58,1.104450261
82222,Wyoming,0,107,52.5,0,0,0,32022,12.4,0,2.25,1.064447959
82223,Wyoming,0,996,48.9,0,0,0.4,46182,11.5,2.4,2.52,0.922372962
82225,Wyoming,0,2067,42.4,0.9,0.5,1.7,38988,16.8,3.7,2.24,0.880364466
82227,Wyoming,0,241,46.9,1.6,0,0,43125,14.4,0,2.03,0.951002241
82240,Wyoming,69.9,10235,40.8,0.2,0.3,12.8,43636,19.5,2.8,2.34,1.225565088
82243,Wyoming,0,187,52.8,0,0,0,51146,46.8,0,1.93,0.853390251
82244,Wyoming,0,478,47.8,1.7,0,3.2,36435,14.8,7,2.68,0.871434582
82301,Wyoming,96.7,9584,34.4,1.2,1.8,24.6,59752,12.4,3.2,2.57,1.365995406
82321,Wyoming,0,717,40.3,0,0,7.1,46250,21.9,2.8,2.65,0.945972646
82323,Wyoming,0,186,46.8,0,2.1,7.2,77625,22,10.6,2.38,0.587680492
82325,Wyoming,0,878,55.9,0,0,0,53438,25.5,0,2.09,0.890914518
82327,Wyoming,0,929,41.3,1.2,0,7.9,33393,15.7,8.9,2.2,0.779866163
82329,Wyoming,0,359,57.3,0,0,13.9,36094,8.4,4.3,2.01,0.913889626
82331,Wyoming,0,2286,47.1,0,0,4.2,56188,26.5,3.2,2.24,0.814443118
82334,Wyoming,0,501,43.5,0,0,1.5,82132,15.4,1.3,2.15,0.771011169
82401,Wyoming,69.5,7866,40.6,0.4,0.3,14.7,44647,22.4,3.7,2.44,1.207170363
82410,Wyoming,0,1760,46.4,0.1,0.7,4.8,54408,19.7,6.1,2.29,0.749394235
82411,Wyoming,0,664,35.6,0,0,14.6,54167,31.2,1,2.82,1.023530862
82414,Wyoming,62.2,15011,46.9,0.4,0.5,4.4,51188,26.7,2.2,2.23,1.090955189
82421,Wyoming,0,448,37.5,0,1.6,1.3,38676,11.4,2.6,2.26,0.910521624
82426,Wyoming,0,2644,43.7,0,0,17.7,46915,17.9,3.4,2.33,0.936222767
82428,Wyoming,0,139,65.5,0,0,19.6,49125,60.9,0,1.37,0.836619737
82431,Wyoming,0,3552,36.9,0,0.1,4.1,51183,20.1,1.3,2.61,0.949777565
82432,Wyoming,0,315,48.6,0,0,9.1,58333,28.7,1.8,1.86,0.810622997
82433,Wyoming,0,789,46.2,0,0,3.7,50625,24.1,4.6,2.18,0.785174671
82434,Wyoming,0,156,48,0,0,0,71607,9.9,0,3.2,0.985231536
82435,Wyoming,54.4,11738,36.2,0.2,0.3,5.8,50961,28.7,3.3,2.42,1.046867859
82441,Wyoming,0,250,48.1,0,0,6,85385,17.1,0.4,2.65,0.882122588
82442,Wyoming,0,732,53.7,0,0,0.3,39205,32.6,4.9,1.99,0.784589046
82443,Wyoming,70.2,4697,49.2,0.2,0.4,2.4,40952,20.1,1.1,2.12,1.212989091
82501,Wyoming,63.2,19408,35.7,0.6,1.1,8,46316,18.6,6.5,2.52,1.023178308
82510,Wyoming,0,423,32.2,0,0,0,44044,25.8,13.7,3.68,0.688002032
82512,Wyoming,0,210,57.3,0,0,3.4,28403,21.6,6,2.06,0.858698148
82513,Wyoming,0,1879,51,0,0,0.6,42733,30.8,3,1.96,0.819600593
82514,Wyoming,0,1645,31.2,0.6,0,2.7,31369,13.9,11.2,3.18,0.806281649
82516,Wyoming,0,496,51,0.9,0,12.5,40139,18.8,8.7,2.54,0.814690103
82520,Wyoming,53.4,13535,38.1,0.1,0.3,3.9,55088,27.3,5.9,2.65,0.952352085
82523,Wyoming,0,868,49.2,0,0,2,46667,15.5,8.2,2.27,0.713215655
82601,Wyoming,83.9,27400,36.1,1.1,0.7,8.6,52290,21.8,3.5,2.4,1.180711673
82604,Wyoming,86.5,25882,37.7,0.5,0.5,4.6,63738,20.8,3.4,2.48,1.120757278
82609,Wyoming,98.6,15730,38.3,1,1.3,8.1,56781,28.4,4.4,2.34,1.154999003
82620,Wyoming,0,210,30,0,0,21,205156,11.6,8.9,8.11,0.850462767
82633,Wyoming,64.4,9592,40.8,0,0.6,6,62462,17.7,3.7,2.35,1.014713444
82636,Wyoming,55.8,3981,35,0.9,0.1,5.7,56847,10,5.5,2.76,1.014950011
82637,Wyoming,0,4136,38.7,0.7,0,7.5,64358,13.1,2.1,2.61,0.897189284
82639,Wyoming,0,805,46.3,0,0,0.6,47750,14.8,0.1,2.32,0.96029913
82643,Wyoming,0,469,29.8,0.7,0,2.8,53810,6.9,6.3,2.97,0.821008466
82649,Wyoming,0,1120,46.5,0,0,7.2,55375,16,4.1,2.27,0.816324274
82701,Wyoming,60.4,5455,39.5,0.1,0.9,3.7,51181,19.4,2,2.33,1.103108685
82710,Wyoming,0,243,65.3,0,0,9.2,33938,10.4,0,1.82,1.025138989
82711,Wyoming,0,110,46,0,0,0,83125,100,0,2.05,0.724106957
82712,Wyoming,0,264,38.2,0,0,0,47500,24.3,0,2.71,1.006651945
82716,Wyoming,77.9,18747,32.8,0.4,0.4,10.8,70334,16.3,4.5,2.52,1.056255201
82718,Wyoming,78.7,23003,31,0.7,1,5.5,84866,20.4,1.8,2.78,1.118876108
82720,Wyoming,0,955,43.1,0.3,0,2.9,55000,23.4,1,2.61,0.941098235
82721,Wyoming,0,3078,42.3,0,0,2.7,65764,18,2.8,2.38,0.808364915
82723,Wyoming,0,278,57.1,0,0,5.4,64375,6.3,17.1,2.21,0.479046993
82725,Wyoming,0,207,68.7,0,0,0,55426,9.8,0,2.03,0.892492494
82727,Wyoming,0,1838,35.6,0,0,0.4,79728,16.1,0.9,2.85,0.870152552
82729,Wyoming,0,2251,51.5,0,0.3,0.5,41408,22.9,1.6,2.13,0.906670436
82730,Wyoming,0,1566,41.9,0,0,1.7,59545,14.7,2.9,2.31,0.815087729
82731,Wyoming,0,135,51.1,0,0,0,47153,21,0,3.03,1.069792103
82801,Wyoming,76.5,24558,41.5,0.4,0.9,3.9,52641,24.8,2.3,2.27,1.137107509
82831,Wyoming,0,216,34.4,0,0,0,55978,48.2,1.6,2.41,0.841929258
82832,Wyoming,0,618,34.9,0,0,0,69813,22.3,0,3.24,0.973002219
82834,Wyoming,57.6,7585,46.5,0,0.8,3.9,58942,28.1,1.5,2.2,1.044839976
82835,Wyoming,0,318,43.8,2.6,1.7,13.5,50972,14.9,2.2,2.33,0.955934455
82836,Wyoming,0,1073,38.7,0,0,3.2,64583,33.5,2.6,2.41,0.809714764
82838,Wyoming,0,268,21.3,0,0,0,54167,21.3,7.4,3.4,0.789968096
82839,Wyoming,0,1153,54.1,0,0,0.3,42083,23,2.1,2.02,0.868710161
82842,Wyoming,0,843,60.2,0,0,0,36346,26,2.3,1.78,0.852292699
82901,Wyoming,94.2,27971,32,0.5,0.8,16.1,71269,16.1,4.3,2.56,1.166485178
82922,Wyoming,0,257,63.1,0,0,0,79813,24.2,0,1.99,0.788720112
82923,Wyoming,0,558,41.8,0,0,0,95357,36.4,5,2.57,0.671085398
82925,Wyoming,0,304,53.4,0,0,0,76016,55.4,19.1,1.54,0.339046077
82930,Wyoming,82.4,14614,33.3,0.1,0.1,10.4,56837,20.2,4.5,2.92,1.197334346
82932,Wyoming,0,836,37.4,0,0,11.4,83397,19.6,1.6,2.96,0.90367374
82933,Wyoming,0,759,48.2,0,0,3.3,46648,11.6,2,2.23,0.903580137
82935,Wyoming,96.6,13121,32.8,0.3,0.1,13.4,73863,18.9,4,2.73,1.189102298
82937,Wyoming,0,3654,36.3,0,0,4.8,73430,12.2,3.4,2.83,0.831877875
82941,Wyoming,0,5028,37.5,0,1.6,10.6,83125,32.2,4.9,2.87,0.77219677
83001,Wyoming,72,15851,36.9,0,0.6,17.7,68584,45.3,3.6,2.83,1.140009897
83011,Wyoming,0,240,23.3,0,0,0,83125,0,0,4.73,1.086641772
83013,Wyoming,0,395,40.6,7.9,0,0.6,46738,40.5,0,1.67,0.887880666
83014,Wyoming,0,3595,35.6,0,0.3,6,78542,61.9,6.9,3.1,0.7110581
83101,Wyoming,77.5,3104,40,0.1,0.1,3.3,79028,21.1,3.6,2.52,1.014005726
83110,Wyoming,0,4307,31.5,0,0.1,3.7,68339,22.3,3.5,3.37,0.886361013
83111,Wyoming,0,519,29.4,0,0,0,46856,26.2,8.1,2.59,0.723143139
83112,Wyoming,0,666,49.5,0,0,0,59539,29.7,0,3.3,1.029335162
83113,Wyoming,0,3278,33.5,0,0,4.8,95288,20.3,1.6,3.12,0.853252447
83114,Wyoming,0,828,28.8,0.3,0,2.1,54563,17.6,2.2,3.48,0.996942996
83115,Wyoming,0,830,39.3,0,0,0,50429,27.2,3.1,2.31,0.825664474
83118,Wyoming,0,1139,23.7,0,4,0,91219,65,0,3.5,0.871536274
83120,Wyoming,0,471,37.7,0,0,0,61350,11.7,3.7,3.37,0.902476288
83122,Wyoming,0,494,36.1,0,0,0,82260,7.7,3,2.84,0.801406145
83123,Wyoming,0,711,50.2,0,0.3,0,52379,5.3,6.9,2.47,0.749712367
83126,Wyoming,0,334,51.8,0,0,8.2,105820,20,0,2.7,0.862209343
83127,Wyoming,0,3041,48.9,0,0.2,5.6,50774,25.2,4.7,2.42,0.82414001
83128,Wyoming,0,1601,40.3,0.4,0.6,13.2,66667,27.5,7.2,2.27,0.704562789
83201,Idaho,97.9,37199,29.7,0.9,1.4,6.5,43787,30.4,5.5,2.65,1.218831809
83202,Idaho,77.2,21608,31.1,0,1,8.5,48918,21.4,5.6,2.91,1.150777723
83204,Idaho,86.2,18026,33.9,0.7,0.8,8.5,43547,27.5,5.2,2.46,1.17028531
83210,Idaho,0,3449,30,0,0.1,40.4,35952,12.1,8.2,3.2,1.075141993
83211,Idaho,70.4,6374,32.8,0,0,33.5,41414,12.8,5.6,3.04,1.396264718
83212,Idaho,0,137,56.3,0,0,0,53487,33.6,2.1,1.92,0.789585075
83213,Idaho,0,1644,47.6,0.2,0.6,2.5,38958,16.2,2.8,2.41,0.940407906
83214,Idaho,0,671,34.9,0,0,13.3,46000,16,3.8,2.86,0.974730204
83217,Idaho,0,843,34.6,0.9,0,0.4,57250,18.5,2.9,3.04,0.910006364
83220,Idaho,0,137,47.8,0,0,0,74773,42.6,0,3.64,0.992678253
83221,Idaho,56.8,27021,32.8,0.2,0.9,16.8,46603,18.9,3.3,3.03,1.265102788
83226,Idaho,0,2504,49,0,0,2.5,37333,21.9,2.5,2.07,0.901325739
83227,Idaho,0,142,47.5,0,0,0,96836,11.1,21.8,2.83,0.380399903
83228,Idaho,0,522,28.1,0,0,6.5,34792,17,5.2,3.46,1.025404821
83232,Idaho,0,467,29.2,0,0.5,18.9,37500,27.4,2.9,3.58,1.179825774
83234,Idaho,0,1213,38.8,0.6,0,6.3,48250,8.5,1.2,2.73,1.017954312
83236,Idaho,0,2275,33.5,0,1.9,9.4,57829,22.9,2.3,3.11,0.96675945
83237,Idaho,0,1146,30.7,1.7,0,26,53021,16.2,3.1,3.39,1.120080319
83238,Idaho,0,109,54.5,0,0,0,64853,0,0,1.96,0.844263919
83241,Idaho,0,1980,36.2,0,0,6.2,47212,10,3.5,2.62,0.914391373
83244,Idaho,0,358,33.2,0,0,3.2,44219,14.5,7.7,3.24,0.843849536
83245,Idaho,0,2257,36.3,1.7,0.7,0.5,68778,22.6,1.5,3.05,0.917466593
83246,Idaho,0,1069,48.7,0,0.3,0.3,46905,25,2.5,2.24,0.860149567
83250,Idaho,0,1637,48,0.1,0,2,53542,23.9,4.1,2.8,0.864713656
83251,Idaho,0,1097,49.1,0,0.2,3.9,42750,34,3.1,2.3,0.882192828
83252,Idaho,0,4154,39,0,0,1.3,42917,12.2,2.2,2.65,0.963091599
83253,Idaho,0,165,39.5,0,0,0,22212,26.9,9.2,2.58,0.856191415
83254,Idaho,0,3617,37.4,0.3,0,5,33286,11.6,2.6,2.44,1.005800212
83255,Idaho,0,1213,51.1,0,0,5.2,42443,23.3,3.4,2.54,0.927714735
83262,Idaho,0,1386,28.2,0,0,18.1,63580,21.4,7,3.18,0.837873296
83263,Idaho,46.7,9258,33.4,0,0.1,4,46710,17.3,4.6,2.91,1.064323187
83271,Idaho,0,531,36.1,0,0,9.8,38333,22.9,4.2,3.05,1.008805634
83272,Idaho,0,313,20.8,0,0,0,45801,9.9,0,2.29,0.941977734
83274,Idaho,50.8,9246,31.2,0.8,0.1,14.2,49483,16,4.6,3.11,1.164893159
83276,Idaho,68.2,4097,40.4,0,0.8,5.3,54348,15.5,2.4,2.45,1.137426315
83277,Idaho,0,111,55.8,0,0,0,48102,0,0,3.37,1.137104242
83278,Idaho,0,186,42.5,0,0,7.7,33750,72.9,14.8,2.21,0.583428056
83283,Idaho,0,147,15.5,0,0,0,67500,7.4,0,5.15,1.162315691
83285,Idaho,0,131,26.4,0,0,0,34792,41.8,0,3.3,1.147935538
83286,Idaho,0,1241,26,0,0,1.1,56923,22.9,3,3.64,0.956768502
83287,Idaho,0,299,59.1,0,0,0,57344,31.3,5.3,2.28,0.738863837
83301,Idaho,87.5,52010,33.4,0.6,1.7,13.2,42648,17.6,4.4,2.67,1.300394386
83302,Idaho,0,196,34.5,0,0,0,29792,25.5,4.3,2.11,0.874392488
83311,Idaho,0,562,54.3,0,0,3.4,54228,15.7,2.4,2.48,0.892679688
83313,Idaho,59.2,3625,34.8,0.2,0,29.1,49770,26.4,9.5,2.42,0.971559114
83314,Idaho,0,898,37.9,0,4.7,39.8,42857,15.2,0.5,2.76,1.276254041
83316,Idaho,43,9626,41,0.2,0,15.4,39148,11.7,3.5,2.57,1.183600324
83318,Idaho,66.6,17226,32.1,0.6,0.5,27.3,41163,16.4,4.7,2.87,1.345442515
83320,Idaho,0,1006,25.5,0,0,15.4,67649,16.1,3.2,3.26,0.946639012
83321,Idaho,0,550,34.5,0,0,26.7,45481,12.5,4.4,2.83,1.030512594
83323,Idaho,0,1951,30.1,0,0,28.1,43889,9.3,8.4,3.03,0.925377587
83324,Idaho,0,788,29.3,3.6,0,17.2,48462,8.7,7.1,3.77,1.002753271
83325,Idaho,0,918,47.1,0,0,5.4,40066,14,2.7,2.28,0.933216915
83327,Idaho,0,970,39.9,0.5,0,13.1,39250,22.2,6.2,2.78,0.921410687
83328,Idaho,49.4,5347,37.1,0.5,0.2,7.9,38889,6.7,2.6,2.78,1.245549726
83330,Idaho,56.5,6599,34.1,0,0.3,24.1,34387,14.2,4.6,2.69,1.306413721
83332,Idaho,0,2361,45.2,0,0,11.1,36138,13.7,4.7,2.28,0.918249049
83333,Idaho,79.6,10472,39.9,0,0.2,18.4,69444,43.4,3.2,2.4,1.121752189
83334,Idaho,0,2060,36.9,0,0,31.2,40321,11.9,2.8,2.72,1.145280437
83335,Idaho,0,1840,34.3,0,0,29.3,42784,18.9,2.7,2.92,1.140276625
83336,Idaho,65.9,4951,36,0,0.7,33.7,37574,9.1,1.7,2.72,1.571330554
83338,Idaho,55.1,19782,30.8,0.2,0,31.9,40623,14.3,3.9,2.95,1.382121663
83340,Idaho,78.1,4682,46.3,0,0.4,22,58102,55.5,8.6,1.92,0.886083173
83341,Idaho,51.1,6491,37,0,0.2,9,51052,19.8,7.4,3,0.991084154
83342,Idaho,0,1371,27.9,0,0,6.2,46629,20.5,7,3.39,0.873619406
83344,Idaho,0,1128,30.5,0,0,42.2,49000,12,1.6,3.36,1.307211337
83346,Idaho,0,1442,35.6,0,0,10.8,49000,20.1,6.1,3.1,0.891851869
83347,Idaho,38.3,3258,32.7,0,0.3,22.2,50245,14.1,6.1,3.06,1.084297614
83348,Idaho,0,132,60.7,0,0,31,43981,24,0,2.04,1.11472798
83349,Idaho,0,1062,34.4,0,0,11.3,41875,6.5,5.8,3.08,0.952643857
83350,Idaho,51.7,12268,35.2,0.1,0,36,43252,10,5.4,2.95,1.309394048
83352,Idaho,0,3330,34.8,0,0,33.8,43500,15.3,4.9,2.89,1.072168242
83355,Idaho,51,5405,29.7,0,0,36.9,42963,8.5,1.2,3.11,1.563622094
83401,Idaho,83.9,37966,29.4,0.5,0.5,13.5,48635,22.7,4.2,3.05,1.30899329
83402,Idaho,85.7,26069,33.2,0.3,0.7,12.9,46145,22.4,5.2,2.74,1.232055721
83404,Idaho,92.3,21606,38.4,0.5,0.8,8.5,56983,35,3.3,2.62,1.220505733
83406,Idaho,92.5,15902,29.3,0.6,0.5,8.5,58968,31.3,4.3,3.1,1.240482055
83414,Wyoming,0,544,38.9,0,0,4.2,73182,55.3,11.5,2.28,0.539548185
83420,Idaho,0,2539,45.5,0,0,11,47838,26.6,3.1,2.51,0.927416786
83422,Idaho,0,3392,33.8,0,4.1,13.8,50170,36.1,8.1,2.42,0.73494143
83423,Idaho,0,860,36.3,0,0,51.6,36875,12.3,0,2.59,1.434344884
83425,Idaho,0,581,32.2,0.8,0,11.2,38750,13.7,2.6,3.12,1.099832238
83427,Idaho,98.8,1372,29.6,0,0,3.3,54485,19.1,3.3,3.27,1.346521921
83428,Idaho,0,416,54.9,0,0,0.7,48281,10.2,5,2.09,0.772722386
83429,Idaho,0,1048,54.7,0,0,0,45909,45.8,0.5,2.25,0.918827654
83431,Idaho,0,876,32.2,0,0,3.7,52708,16.7,8,3.57,0.826823897
83434,Idaho,0,1741,28.9,0,0.7,8.5,58939,24.2,1.8,3.37,1.003567049
83435,Idaho,0,653,37.1,0,0,13.2,40192,5.4,0.5,3.02,1.183824945
83436,Idaho,0,491,39.6,0,2.1,16.8,34375,24,1.2,2.71,1.14990933
83440,Idaho,70.8,34610,22.7,0.5,0.8,5.3,33029,31.5,5.4,3.62,1.326607321
83442,Idaho,45.3,19250,29.9,0.1,0.1,6.3,55336,23.2,4,3.16,1.073588402
83443,Idaho,0,1107,35.4,0,0,24.9,41650,13.9,3.4,3.11,1.125676864
83444,Idaho,0,1381,30.5,0.4,0,43.6,34286,12.7,10.1,3.15,1.030272754
83445,Idaho,50,7406,30.4,0.1,0.5,15.5,40890,12.9,3.7,2.69,1.195749697
83448,Idaho,61.4,2451,25.9,0.9,0.2,20.6,50000,28.5,3.6,3.57,1.348727547
83449,Idaho,0,249,43.3,0,0,0,47159,18.4,2.7,2.2,0.847378051
83450,Idaho,0,1104,30.3,0.4,1.2,29.2,43750,18.4,4.8,2.98,1.050918144
83451,Idaho,0,791,42.3,0,0,7.1,41806,14.3,2.2,2.38,0.961421961
83452,Idaho,0,1484,40.3,0,0,29.8,61761,14.9,5.2,2.76,0.931197155
83455,Idaho,0,4970,33.5,0,0,14.1,58217,36.3,7.8,2.96,0.784521608
83462,Idaho,0,464,51.8,0,0,0,40074,23.1,2.4,2.21,0.899048879
83463,Idaho,0,130,60.1,0,0,0,17222,0,0,1.33,1.037823299
83464,Idaho,0,345,33.7,0,0,2.3,37115,17.2,0,2.42,1.044217415
83466,Idaho,0,273,52.2,0,0,3.9,68229,5.7,6.3,2.01,0.673817056
83467,Idaho,49.2,6270,49.9,0.6,0.8,2.7,37729,20.2,5.2,2.07,0.979258176
83501,Idaho,92.7,34230,40.9,0.3,0.9,2.6,45354,21.2,3.6,2.34,1.204449622
83520,Idaho,54.6,194,56.8,0,0,6.1,37375,3.4,11,1.69,0.771072797
83522,Idaho,0,2215,40.5,0,0.5,4.2,42424,18.4,3.1,2.32,0.894884489
83523,Idaho,0,759,45.1,0,0.1,3.3,55156,23.3,1.1,2.26,0.885418929
83524,Idaho,0,989,46.1,0.8,0,3.9,44375,13.9,5,2.65,0.882553294
83525,Idaho,0,376,52.6,0,0,0,20948,13,3.6,2.13,1.019302117
83526,Idaho,0,278,38.5,0,0.8,0,37917,17.9,6.3,3,0.88268164
83530,Idaho,58.3,5404,46.6,0.3,0,3.7,38151,11,3.6,2.36,1.143074541
83533,Idaho,0,178,54.7,0,0,0,58438,19,0,2.65,0.961445973
83535,Idaho,0,1089,43.6,0,0,3.5,56750,29.7,8.7,2.41,0.673277477
83536,Idaho,0,4230,48.6,0,0.3,3.9,34653,13.2,4.6,2.36,0.909237173
83537,Idaho,0,1044,49.3,0,0,1.5,47500,17.6,10.1,2.36,0.667983275
83539,Idaho,0,2001,50.9,0.1,0,1.5,32548,14.5,1.9,2.31,1.003376687
83540,Idaho,0,2190,32.2,0.4,0.7,7.4,39013,15.3,12.3,3.02,0.730908371
83541,Idaho,0,1076,49.5,0,1.7,2.1,44457,20.4,5.2,2.31,0.807085606
83542,Idaho,0,129,43.3,0,0,0,56250,9,0,2.78,0.991040868
83543,Idaho,0,717,46.6,0,0,3.2,41250,21.6,3.7,2.24,0.867594866
83544,Idaho,57.8,6092,49.2,0.4,0.9,3.6,42631,15.1,4.7,2.09,1.007781368
83545,Idaho,0,484,49.3,0,0,0,42159,12.1,7.2,2.4,0.772021757
83546,Idaho,0,587,49.8,0,0.4,3.8,43819,15.9,6.6,2.27,0.777452741
83547,Idaho,0,219,55.6,0,0,0,40625,34.5,8.8,2.54,0.738103228
83548,Idaho,0,117,35.8,0,0,3.1,38333,25.4,5,2.4,0.853910795
83549,Idaho,0,908,58.8,0,0.5,5.2,30139,18.9,1.7,1.9,0.973783547
83552,Idaho,0,1225,39.2,0,0,0,37298,14.1,11.8,2.8,0.70622045
83553,Idaho,0,1100,53,0,0,0,36442,12.9,6.7,2.3,0.805998153
83554,Idaho,0,638,58.3,0,0,0.2,39844,28.7,10.4,2.22,0.667836559
83555,Idaho,0,564,55,0,0,0.2,35625,8,2.2,1.96,0.907684621
83604,Idaho,0,762,38.8,0,0,5.6,36563,19.4,0,2.68,1.1163352
83605,Idaho,98.7,39649,29.3,0.5,1,36.6,37483,12.3,9.4,2.85,1.365364135
83607,Idaho,49.8,21732,35.3,0,1.5,19.3,49603,18.9,5.9,3.04,1.115759838
83610,Idaho,0,946,51,0,0,6.3,34531,16.7,5.4,2.22,0.873112779
83611,Idaho,0,2453,49.8,0,0.1,0.3,46174,17.6,9,2.77,0.74280359
83612,Idaho,0,1925,52.8,0,0.2,1.5,34471,17.2,3.8,2.22,0.902848772
83615,Idaho,0,1571,50.5,0,0,0,53625,40.2,8.2,2.47,0.686350903
83616,Idaho,87.6,22780,41.1,0.3,1,4,81331,48.5,3.5,2.79,1.067045465
83617,Idaho,59.6,15422,41.6,0,1.3,8.1,42415,14.3,8.9,2.56,0.954925702
83619,Idaho,68.5,7201,39.1,0,0.5,14,46303,18.2,5.6,2.59,1.129221178
83622,Idaho,0,1737,51.7,0.1,0,2,31990,22.2,4.5,2.15,0.884720044
83623,Idaho,0,1517,46.5,0,0,18,31280,10.5,4.2,2.18,0.998073963
83624,Idaho,0,1195,26,0,0,26.3,37188,7.4,7.1,3.53,1.065014121
83626,Idaho,0,1192,42.8,0,0.3,30.3,42500,15,7,2.54,0.934982488
83627,Idaho,0,620,44.5,0,0,13.9,54052,13.7,5.4,2.74,0.876842951
83628,Idaho,60.5,4329,34.5,0,0.2,37.5,35598,6.3,6.5,2.93,1.377374177
83629,Idaho,0,1721,39.2,0,0.8,6.9,46842,14.3,11.6,2.66,0.680092786
83631,Idaho,0,1333,47.2,0.9,0,7.1,32805,13.3,10.9,2.29,0.738633844
83632,Idaho,0,214,51.3,0,0,1.1,24018,17,3,2.13,1.006220523
83633,Idaho,0,540,46.5,0,0,6.4,36319,24.6,1.8,2.42,1.009841755
83634,Idaho,61.3,24494,30.7,1,0.5,12.7,55625,17.7,4.7,3.18,1.167157586
83637,Idaho,0,206,55.4,0,0,0,36765,38.5,30.8,1.49,0.266895956
